,PROPERTY STATE,Month,INTEREST RATE,ON,1W,1M,2M,3M,6M,12M,spread between libor 12M,Corr with libor 12M,1 Mo,6 Mo,1 Yr,5 Yr,10 Yr,20 Yr,30 Yr,spread between 10 Yr treasury,Corr with 10 Yr treasury,spread between 20 Yr treasury,Corr with 20 Yr treasury,spread between 30 Yr treasury,Corr with 30 Yr treasury
256,MN,2014-05,4.75,0.08842000000000001,0.1198375,0.15035749999999998,0.1914675,0.22609000000000004,0.3231200000000001,0.537955,4.212045,-0.571431606031966,0.026666666666666665,0.05190476190476192,0.0966666666666667,1.5928571428571427,2.559047619047619,3.1152380952380954,3.3899999999999997,2.190952380952381,-0.12382785909292086,1.6347619047619046,0.13563693850292347,1.3600000000000003,0.24317775902742966
257,MN,2014-08,5.75,0.090785,0.121725,0.15602,0.19527250000000002,0.23465000000000003,0.32965500000000003,0.55889,5.19111,-0.571431606031966,0.030000000000000006,0.0523809523809524,0.10714285714285714,1.6314285714285717,2.42,2.9366666666666665,3.2009523809523808,3.33,-0.12382785909292086,2.8133333333333335,0.13563693850292347,2.5490476190476192,0.24317775902742966
258,MN,2014-10,4.75,0.09059565217391304,0.11953260869565213,0.15351739130434783,0.1974043478260869,0.2313760869565217,0.3236195652173913,0.5523869565217392,4.197613043478261,-0.571431606031966,0.020909090909090912,0.05045454545454548,0.10454545454545458,1.5459090909090911,2.304090909090909,2.7731818181818184,3.039999999999999,2.445909090909091,-0.12382785909292086,1.9768181818181816,0.13563693850292347,1.7100000000000009,0.24317775902742966
259,MN,2014-12,4.75,0.1101,0.1330809523809524,0.16305,0.20744285714285715,0.2446071428571429,0.34302142857142864,0.6021190476190476,4.147880952380953,-0.571431606031966,0.02500000000000001,0.1063636363636364,0.21454545454545454,1.64,2.2072727272727275,2.5504545454545453,2.8331818181818185,2.5427272727272725,-0.12382785909292086,2.1995454545454547,0.13563693850292347,1.9168181818181815,0.24317775902742966
260,MN,2015-03,4.75,0.12134999999999999,0.14022954545454547,0.17560000000000003,0.21958181818181813,0.26829772727272727,0.39945,0.700025,4.049975,-0.571431606031966,0.02272727272727273,0.11000000000000001,0.25363636363636366,1.5190909090909088,2.042727272727273,2.4068181818181817,2.626363636363636,2.707272727272727,-0.12382785909292086,2.3431818181818183,0.13563693850292347,2.123636363636364,0.24317775902742966
261,MN,2015-04,5.75,0.12200000000000003,0.14605250000000003,0.18076750000000003,0.22830999999999996,0.27596,0.404505,0.6969449999999999,5.0530550000000005,-0.571431606031966,0.018181818181818188,0.09363636363636368,0.23363636363636367,1.3545454545454545,1.9349999999999996,2.334090909090909,2.5859090909090905,3.8150000000000004,-0.12382785909292086,3.415909090909091,0.13563693850292347,3.1640909090909095,0.24317775902742966
262,MN,2015-05,5.375,0.12315789473684212,0.14795,0.1842289473684211,0.2296,0.2795368421052632,0.41659473684210524,0.7346236842105265,4.6403763157894735,-0.571431606031966,0.013000000000000001,0.07950000000000002,0.24100000000000002,1.5385000000000002,2.1975000000000002,2.692,2.9550000000000005,3.1774999999999998,-0.12382785909292086,2.683,0.13563693850292347,2.4199999999999995,0.24317775902742966
263,MN,2015-12,4.75,0.2286238095238095,0.289352380952381,0.3523071428571429,0.44092857142857156,0.5332357142857143,0.7638285714285715,1.0841380952380955,3.6658619047619045,-0.571431606031966,0.17181818181818184,0.4990909090909091,0.6536363636363638,1.6986363636363635,2.2427272727272736,2.6072727272727274,2.97,2.5072727272727264,-0.12382785909292086,2.1427272727272726,0.13563693850292347,1.7799999999999998,0.24317775902742966
264,MN,2016-01,5.25,0.36607999999999996,0.387725,0.42545,0.5163949999999999,0.6195525000000001,0.8560224999999999,1.1534299999999997,4.09657,-0.571431606031966,0.22736842105263158,0.43473684210526314,0.5431578947368422,1.5184210526315787,2.085263157894737,2.4889473684210524,2.8584210526315785,3.164736842105263,-0.12382785909292086,2.7610526315789476,0.13563693850292347,2.3915789473684215,0.24317775902742966
265,MN,2016-05,5.25,0.38527368421052627,0.4053315789473685,0.4424947368421052,0.5332263157894737,0.6455710526315791,0.9348736842105263,1.2675078947368421,3.982492105263158,-0.571431606031966,0.2261904761904762,0.4185714285714286,0.5914285714285713,1.3004761904761903,1.8061904761904766,2.2166666666666663,2.627619047619048,3.4438095238095237,-0.12382785909292086,3.0333333333333337,0.13563693850292347,2.622380952380952,0.24317775902742966
266,MN,2016-06,5.25,0.3904409090909091,0.41572500000000007,0.4527090909090909,0.5394386363636363,0.6516204545454546,0.9360386363636366,1.2592227272727274,3.9907772727272723,-0.571431606031966,0.22136363636363632,0.40409090909090906,0.5522727272727272,1.1663636363636367,1.6440909090909095,2.019090909090909,2.452272727272727,3.6059090909090905,-0.12382785909292086,3.230909090909091,0.13563693850292347,2.797727272727273,0.24317775902742966
267,MN,2016-07,5.25,0.41380476190476195,0.43819285714285716,0.4828833333333333,0.5734595238095239,0.6963095238095237,0.9990666666666668,1.31707619047619,3.93292380952381,-0.571431606031966,0.2635000000000001,0.4040000000000001,0.5135000000000001,1.0715,1.504,1.8224999999999998,2.227,3.746,-0.12382785909292086,3.4275,0.13563693850292347,3.023,0.24317775902742966
268,MN,2016-11,5.25,0.4339245454545454,0.45880500000000013,0.5631090909090911,0.7006386363636362,0.9084640909090909,1.2693081818181815,1.6029650000000002,3.647035,-0.571431606031966,0.29999999999999993,0.5834999999999999,0.736,1.596,2.142,2.5369999999999995,2.8620000000000005,3.108,-0.12382785909292086,2.7130000000000005,0.13563693850292347,2.3879999999999995,0.24317775902742966
269,MN,2016-12,5.25,0.5606285,0.6315605,0.7119585,0.7883325000000001,0.9753284999999998,1.3063339999999999,1.6692235,3.5807765,-0.571431606031966,0.42333333333333334,0.638095238095238,0.8661904761904763,1.9590476190476194,2.491904761904762,2.835238095238095,3.1133333333333324,2.758095238095238,-0.12382785909292086,2.414761904761905,0.13563693850292347,2.1366666666666676,0.24317775902742966
270,MN,2017-01,5.25,0.6908933333333332,0.720819523809524,0.7713747619047617,0.8375133333333332,1.0256928571428574,1.3400880952380954,1.7079285714285712,3.542071428571429,-0.571431606031966,0.496,0.617,0.8255000000000002,1.9164999999999996,2.4325,2.7475,3.0189999999999997,2.8175,-0.12382785909292086,2.5025,0.13563693850292347,2.2310000000000003,0.24317775902742966
271,MN,2017-10,4.75,1.1834895238095235,1.2040609090909093,1.2385486363636362,1.287584090909091,1.3607931818181818,1.541957272727273,1.8208568181818179,2.929143181818182,-0.571431606031966,0.9957142857142858,1.2495238095238093,1.3976190476190478,1.9809523809523806,2.3600000000000003,2.649047619047619,2.8780952380952383,2.3899999999999997,-0.12382785909292086,2.100952380952381,0.13563693850292347,1.8719047619047617,0.24317775902742966
272,MN,2017-11,4.75,1.183300476190476,1.2036563636363637,1.2878790909090911,1.3757831818181818,1.4342040909090912,1.6264599999999996,1.9015695454545458,2.848430454545454,-0.571431606031966,1.09,1.3895238095238096,1.5600000000000003,2.05,2.353333333333333,2.6023809523809525,2.801904761904762,2.396666666666667,-0.12382785909292086,2.1476190476190475,0.13563693850292347,1.948095238095238,0.24317775902742966
273,MN,2018-01,4.75,1.4378880952380952,1.467563181818182,1.5610881818181819,1.6355336363636364,1.733970909090909,1.9067609090909092,2.196459545454545,2.553540454545455,-0.571431606031966,1.3000000000000003,1.6199999999999994,1.8028571428571425,2.381904761904762,2.5838095238095242,2.7342857142857144,2.8776190476190475,2.1661904761904758,-0.12382785909292086,2.0157142857142856,0.13563693850292347,1.8723809523809525,0.24317775902742966
274,MN,2018-03,4.08,1.5183047619047625,1.6006185714285712,1.7991309523809524,1.9184628571428568,2.173357619047619,2.345182380952381,2.596475714285714,1.483524285714286,-0.571431606031966,1.636666666666667,1.917142857142857,2.0628571428571427,2.6295238095238096,2.8423809523809527,2.9733333333333327,3.0914285714285716,1.2376190476190474,-0.12382785909292086,1.1066666666666674,0.13563693850292347,0.9885714285714284,0.24317775902742966
275,MN,2018-05,4.75,1.7065971428571427,1.7524533333333332,1.94629,2.0937409523809523,2.3356085714285713,2.499740476190476,2.754757142857143,1.9952428571428569,-0.571431606031966,1.706818181818182,2.0731818181818187,2.2736363636363635,2.816818181818181,2.977727272727273,3.0518181818181818,3.1318181818181827,1.772272727272727,-0.12382785909292086,1.6981818181818182,0.13563693850292347,1.6181818181818173,0.24317775902742966
276,MN,2018-07,4.75,1.918467142857143,1.9587813636363633,2.0789990909090905,2.1733236363636363,2.3391181818181823,2.519525454545455,2.7944931818181815,1.9555068181818185,-0.571431606031966,1.8933333333333329,2.1680952380952383,2.3876190476190478,2.7776190476190483,2.8890476190476195,2.944761904761905,3.006666666666667,1.8609523809523805,-0.12382785909292086,1.8052380952380949,0.13563693850292347,1.7433333333333332,0.24317775902742966
277,MN,2018-08,4.45,1.916485,1.9541377272727276,2.074109545454545,2.18963,2.323575,2.5196563636363636,2.8215668181818185,1.6284331818181816,-0.571431606031966,1.9408695652173917,2.244347826086957,2.445652173913043,2.7678260869565223,2.889130434782609,2.970434782608696,3.041739130434783,1.5608695652173914,-0.12382785909292086,1.479565217391304,0.13563693850292347,1.408260869565217,0.24317775902742966
278,MN,2018-10,4.49,2.172990454545455,2.212781304347826,2.2857060869565213,2.3460617391304353,2.46062652173913,2.687088260869565,2.993547826086956,1.496452173913044,-0.571431606031966,2.1736363636363643,2.4559090909090906,2.6518181818181827,3.000454545454545,3.152272727272728,3.266363636363637,3.3395454545454553,1.3377272727272724,-0.12382785909292086,1.2236363636363632,0.13563693850292347,1.150454545454545,0.24317775902742966
279,MN,2018-11,4.15,2.1778895,2.218212272727273,2.3192663636363635,2.4624081818181818,2.649184090909091,2.8641099999999997,3.1209122727272725,1.029087727272728,-0.571431606031966,2.2405000000000004,2.517000000000001,2.6985000000000006,2.947,3.1170000000000004,3.268,3.3609999999999998,1.033,-0.12382785909292086,0.8820000000000006,0.13563693850292347,0.7890000000000006,0.24317775902742966
280,MN,2019-04,4.49,2.3910025,2.4169449999999992,2.4801094999999997,2.5441030000000002,2.5895395,2.6327525,2.7384905,1.7515095,-0.571431606031966,2.4257142857142857,2.462857142857143,2.4247619047619056,2.3333333333333335,2.532380952380952,2.757619047619048,2.9404761904761907,1.957619047619048,-0.12382785909292086,1.7323809523809524,0.13563693850292347,1.5495238095238095,0.24317775902742966
281,MN,2019-05,4.37,2.359092380952381,2.3948423809523813,2.444026666666667,2.4946338095238096,2.5316809523809516,2.5683657142857146,2.6526633333333334,1.7173366666666667,-0.571431606031966,2.3963636363636365,2.4236363636363643,2.3404545454545453,2.187727272727272,2.395,2.6345454545454547,2.8177272727272724,1.975,-0.12382785909292086,1.7354545454545454,0.13563693850292347,1.5522727272727277,0.24317775902742966
282,MN,2019-07,4.625,2.3548663636363636,2.34739347826087,2.3061056521739127,2.3042686956521736,2.293654347826087,2.2064752173913043,2.2043286956521735,2.4206713043478265,-0.571431606031966,2.1531818181818183,2.0827272727272725,1.962272727272727,1.8281818181818188,2.059090909090909,2.355909090909091,2.5727272727272723,2.565909090909091,-0.12382785909292086,2.269090909090909,0.13563693850292347,2.0522727272727277,0.24317775902742966
283,MN,2019-08,3.94,2.096699047619048,2.142752857142857,2.17446619047619,2.1862999999999997,2.1647938095238093,2.0566814285714283,1.9953471428571425,1.9446528571428574,-0.571431606031966,2.0677272727272733,1.928181818181818,1.772272727272727,1.4868181818181816,1.6263636363636365,1.9131818181818183,2.119090909090909,2.3136363636363635,-0.12382785909292086,2.0268181818181814,0.13563693850292347,1.8209090909090908,0.24317775902742966
284,MN,2019-09,3.94,2.0064645,2.0241157142857142,2.043163333333333,2.1159847619047616,2.125182380952381,2.0492938095238094,2.0041400000000005,1.9358599999999995,-0.571431606031966,1.9859999999999995,1.8935,1.796,1.565,1.6994999999999998,1.97,2.158,2.2405,-0.12382785909292086,1.97,0.13563693850292347,1.782,0.24317775902742966
285,MO,2009-12,5.375,0.17885714285714288,0.2141833333333333,0.23288904761904766,0.24197238095238102,0.2530461904761905,0.4528776190476191,0.9993009523809523,4.375699047619047,0.29355020452724556,0.03181818181818183,0.16772727272727275,0.37136363636363634,2.3404545454545453,3.589999999999999,4.399545454545455,4.494090909090908,1.785000000000001,-0.011363835157250118,0.9754545454545447,0.010736053082711326,0.8809090909090918,0.0252829669218049
286,MO,2010-09,5.0,0.22657136363636363,0.251059090909091,0.25699454545454536,0.2738163636363636,0.2913659090909092,0.4777727272727273,0.8043745454545456,4.195625454545454,0.29355020452724556,0.1166666666666667,0.19333333333333336,0.2566666666666666,1.4104761904761904,2.6476190476190475,3.4690476190476183,3.773333333333333,2.3523809523809525,-0.011363835157250118,1.5309523809523817,0.010736053082711326,1.226666666666667,0.0252829669218049
287,MO,2010-10,5.6,0.22598619047619048,0.25051619047619045,0.25605714285714287,0.2720304761904762,0.28884,0.45499142857142844,0.7680966666666665,4.831903333333333,0.29355020452724556,0.14050000000000004,0.17650000000000005,0.22800000000000006,1.1824999999999999,2.54,3.524,3.8724999999999996,3.0599999999999996,-0.011363835157250118,2.0759999999999996,0.010736053082711326,1.7275,0.0252829669218049
288,MO,2010-11,5.95,0.22869727272727272,0.24913818181818187,0.2541922727272727,0.27004181818181816,0.2871204545454545,0.44597000000000014,0.7651345454545454,5.184865454545455,0.29355020452724556,0.13400000000000004,0.182,0.25200000000000006,1.35,2.7630000000000003,3.817999999999999,4.186,3.187,-0.011363835157250118,2.132000000000001,0.010736053082711326,1.7640000000000002,0.0252829669218049
289,MO,2010-12,5.85,0.24122190476190472,0.25412380952380953,0.26178857142857137,0.28196571428571415,0.30272333333333334,0.4583942857142857,0.7839004761904763,5.066099523809523,0.29355020452724556,0.0854166666666667,0.19333333333333338,0.2937499999999999,1.9429166666666664,3.2949999999999995,4.173333333333333,4.415,2.555,-0.011363835157250118,1.6766666666666667,0.010736053082711326,1.4349999999999996,0.0252829669218049
290,MO,2012-06,6.357,0.163,0.19464736842105262,0.24319736842105263,0.3459342105263157,0.46558684210526313,0.7364000000000004,1.0691894736842107,5.2878105263157895,0.29355020452724556,0.05190476190476193,0.14809523809523809,0.18904761904761905,0.7114285714285714,1.6223809523809525,2.3061904761904763,2.698095238095238,4.734619047619048,-0.011363835157250118,4.050809523809524,0.010736053082711326,3.658904761904762,0.0252829669218049
291,MO,2013-02,4.5,0.15464999999999998,0.17315,0.20129999999999998,0.2455,0.29049499999999995,0.463425,0.761875,3.738125,0.29355020452724556,0.0768421052631579,0.12421052631578947,0.15736842105263157,0.8463157894736841,1.9842105263157896,2.782631578947368,3.165263157894737,2.5157894736842104,-0.011363835157250118,1.7173684210526319,0.010736053082711326,1.3347368421052632,0.0252829669218049
292,MO,2013-07,5.25,0.12117913043478262,0.15611695652173913,0.19111913043478265,0.232388695652174,0.26758260869565215,0.40307869565217386,0.6838491304347826,4.5661508695652175,0.29355020452724556,0.020909090909090912,0.07363636363636367,0.12181818181818184,1.4031818181818183,2.5822727272727275,3.3072727272727276,3.605,2.6677272727272725,-0.011363835157250118,1.9427272727272724,0.010736053082711326,1.645,0.0252829669218049
293,MO,2013-11,5.75,0.10274761904761903,0.12919047619047616,0.1672714285714286,0.20747142857142856,0.2382452380952381,0.35063809523809525,0.5866738095238094,5.163326190476191,0.29355020452724556,0.046842105263157914,0.09842105263157898,0.12157894736842105,1.3710526315789473,2.7184210526315793,3.503684210526316,3.7999999999999985,3.0315789473684207,-0.011363835157250118,2.246315789473684,0.010736053082711326,1.9500000000000015,0.0252829669218049
294,NE,2011-06,6.95,0.12706818181818183,0.1615431818181819,0.18716409090909092,0.21923909090909086,0.24782409090909094,0.39758,0.7268749999999999,6.2231250000000005,,0.0190909090909091,0.1013636363636364,0.18090909090909094,1.5799999999999998,3.002272727272727,3.9145454545454546,4.2327272727272724,3.947727272727273,,3.0354545454545456,,2.7172727272727277,
295,NH,2010-12,4.9,0.24122190476190472,0.25412380952380953,0.26178857142857137,0.28196571428571415,0.30272333333333334,0.4583942857142857,0.7839004761904763,4.116099523809524,-0.2743251198723139,0.0854166666666667,0.19333333333333338,0.2937499999999999,1.9429166666666664,3.2949999999999995,4.173333333333333,4.415,1.6050000000000009,0.31263445310272386,0.7266666666666675,0.43379474182926103,0.4850000000000003,0.4509697200515098
296,NH,2011-05,7.169999999999999,0.130775,0.16787249999999998,0.1978005,0.23078799999999994,0.260713,0.41407550000000004,0.7391499999999999,6.4308499999999995,-0.2743251198723139,0.024285714285714285,0.0866666666666667,0.18809523809523812,1.8423809523809527,3.168571428571429,4.011428571428572,4.293333333333333,4.00142857142857,0.31263445310272386,3.1585714285714275,0.43379474182926103,2.876666666666666,0.4509697200515098
297,NH,2012-07,6.099999999999999,0.16720454545454547,0.19873636363636368,0.24646136363636365,0.34024999999999994,0.4535545454545455,0.7302181818181818,1.0653181818181816,5.034681818181817,-0.2743251198723139,0.06952380952380956,0.14571428571428574,0.18571428571428572,0.6195238095238095,1.5266666666666664,2.217142857142857,2.5900000000000003,4.573333333333332,0.31263445310272386,3.8828571428571417,0.43379474182926103,3.5099999999999985,0.4509697200515098
298,NH,2012-08,6.1,0.15374090909090915,0.18745454545454548,0.23783863636363634,0.3331136363636364,0.43259999999999993,0.7177749999999997,1.0426272727272727,5.0573727272727265,-0.2743251198723139,0.09217391304347829,0.14043478260869566,0.18347826086956526,0.7139130434782609,1.6782608695652175,2.3978260869565218,2.7708695652173914,4.421739130434782,0.31263445310272386,3.702173913043478,0.43379474182926103,3.3291304347826083,0.4509697200515098
299,NH,2012-11,3.65,0.1555,0.18060909090909089,0.20888636363636362,0.25813636363636355,0.31102272727272723,0.528347727272727,0.8631931818181818,2.786806818181818,-0.2743251198723139,0.12449999999999999,0.14450000000000002,0.17850000000000002,0.665,1.654,2.3894999999999995,2.8034999999999997,1.996,0.31263445310272386,1.2605000000000004,0.43379474182926103,0.8465000000000003,0.4509697200515098
300,NH,2013-06,5.75,0.13074,0.15964599999999998,0.19319250000000002,0.23164600000000002,0.27374,0.4139935,0.6839425000000002,5.066057499999999,-0.2743251198723139,0.0345,0.08750000000000002,0.142,1.2035,2.3000000000000003,3.0740000000000003,3.400000000000001,3.4499999999999997,0.31263445310272386,2.6759999999999997,0.43379474182926103,2.349999999999999,0.4509697200515098
301,NH,2014-08,5.54,0.090785,0.121725,0.15602,0.19527250000000002,0.23465000000000003,0.32965500000000003,0.55889,4.98111,-0.2743251198723139,0.030000000000000006,0.0523809523809524,0.10714285714285714,1.6314285714285717,2.42,2.9366666666666665,3.2009523809523808,3.12,0.31263445310272386,2.6033333333333335,0.43379474182926103,2.3390476190476193,0.4509697200515098
302,NH,2014-10,5.8,0.09059565217391304,0.11953260869565213,0.15351739130434783,0.1974043478260869,0.2313760869565217,0.3236195652173913,0.5523869565217392,5.24761304347826,-0.2743251198723139,0.020909090909090912,0.05045454545454548,0.10454545454545458,1.5459090909090911,2.304090909090909,2.7731818181818184,3.039999999999999,3.4959090909090906,0.31263445310272386,3.0268181818181814,0.43379474182926103,2.7600000000000007,0.4509697200515098
303,NH,2015-01,5.92,0.11871428571428574,0.1349785714285714,0.16807857142857144,0.2135952380952381,0.2543190476190476,0.35825714285714294,0.6221666666666666,5.297833333333333,-0.2743251198723139,0.018000000000000006,0.08300000000000003,0.19549999999999998,1.3744999999999998,1.8814999999999997,2.199,2.455,4.0385,0.31263445310272386,3.721,0.43379474182926103,3.465,0.4509697200515098
304,NH,2015-11,5.63,0.13066666666666668,0.1559214285714286,0.20844761904761913,0.286702380952381,0.3709714285714286,0.6063738095238096,0.9343738095238093,4.69562619047619,-0.2743251198723139,0.07105263157894738,0.32789473684210524,0.47684210526315784,1.6710526315789473,2.2631578947368416,2.6863157894736847,3.03,3.3668421052631583,0.31263445310272386,2.9436842105263152,0.43379474182926103,2.6,0.4509697200515098
305,NH,2015-12,6.03,0.2286238095238095,0.289352380952381,0.3523071428571429,0.44092857142857156,0.5332357142857143,0.7638285714285715,1.0841380952380955,4.945861904761905,-0.2743251198723139,0.17181818181818184,0.4990909090909091,0.6536363636363638,1.6986363636363635,2.2427272727272736,2.6072727272727274,2.97,3.7872727272727267,0.31263445310272386,3.422727272727273,0.43379474182926103,3.06,0.4509697200515098
306,NH,2016-01,4.3,0.36607999999999996,0.387725,0.42545,0.5163949999999999,0.6195525000000001,0.8560224999999999,1.1534299999999997,3.14657,-0.2743251198723139,0.22736842105263158,0.43473684210526314,0.5431578947368422,1.5184210526315787,2.085263157894737,2.4889473684210524,2.8584210526315785,2.2147368421052627,0.31263445310272386,1.8110526315789475,0.43379474182926103,1.4415789473684213,0.4509697200515098
307,NH,2016-03,3.9749999999999996,0.3739333333333333,0.39734047619047613,0.43639523809523806,0.5204357142857143,0.632,0.9009761904761905,1.2156690476190475,2.759330952380952,-0.2743251198723139,0.2531818181818182,0.47,0.6563636363636364,1.3759090909090912,1.889090909090909,2.2759090909090913,2.6845454545454546,2.085909090909091,0.31263445310272386,1.6990909090909083,0.43379474182926103,1.290454545454545,0.4509697200515098
308,NH,2016-06,3.95,0.3904409090909091,0.41572500000000007,0.4527090909090909,0.5394386363636363,0.6516204545454546,0.9360386363636366,1.2592227272727274,2.6907772727272725,-0.2743251198723139,0.22136363636363632,0.40409090909090906,0.5522727272727272,1.1663636363636367,1.6440909090909095,2.019090909090909,2.452272727272727,2.3059090909090907,0.31263445310272386,1.9309090909090911,0.43379474182926103,1.497727272727273,0.4509697200515098
309,NH,2016-08,3.7,0.41817045454545454,0.4429568181818182,0.5122418181818182,0.6351372727272727,0.810223181818182,1.1977463636363632,1.5097959090909088,2.1902040909090914,-0.2743251198723139,0.2608695652173914,0.4460869565217393,0.5682608695652173,1.1330434782608694,1.5565217391304347,1.8895652173913038,2.261739130434783,2.1434782608695655,0.31263445310272386,1.8104347826086964,0.43379474182926103,1.4382608695652173,0.4509697200515098
310,NH,2016-09,3.7,0.42159363636363634,0.4495609090909092,0.5270018181818182,0.6625254545454545,0.8496804545454547,1.2471445454545458,1.5560313636363639,2.1439686363636365,-0.2743251198723139,0.1914285714285715,0.4671428571428572,0.5933333333333333,1.178095238095238,1.6304761904761906,2.0152380952380957,2.350476190476191,2.0695238095238095,0.31263445310272386,1.6847619047619045,0.43379474182926103,1.3495238095238093,0.4509697200515098
311,NH,2016-10,3.7,0.4307719047619048,0.457582380952381,0.5307795238095238,0.6609890476190475,0.8786828571428573,1.258856666666667,1.577814761904762,2.122185238095238,-0.2743251198723139,0.24400000000000005,0.47700000000000004,0.6595000000000001,1.2719999999999998,1.7645000000000004,2.1705,2.5004999999999997,1.9354999999999998,0.31263445310272386,1.5295,0.43379474182926103,1.1995000000000005,0.4509697200515098
312,NH,2016-11,6.1025,0.4339245454545454,0.45880500000000013,0.5631090909090911,0.7006386363636362,0.9084640909090909,1.2693081818181815,1.6029650000000002,4.499535,-0.2743251198723139,0.29999999999999993,0.5834999999999999,0.736,1.596,2.142,2.5369999999999995,2.8620000000000005,3.9605,0.31263445310272386,3.5655000000000006,0.43379474182926103,3.2404999999999995,0.4509697200515098
313,NH,2016-12,4.0,0.5606285,0.6315605,0.7119585,0.7883325000000001,0.9753284999999998,1.3063339999999999,1.6692235,2.3307765,-0.2743251198723139,0.42333333333333334,0.638095238095238,0.8661904761904763,1.9590476190476194,2.491904761904762,2.835238095238095,3.1133333333333324,1.5080952380952382,0.31263445310272386,1.1647619047619049,0.43379474182926103,0.8866666666666676,0.4509697200515098
314,NH,2017-02,4.5,0.6863609999999999,0.7163664999999999,0.7767084999999999,0.8480275,1.0445964999999997,1.3514585000000001,1.723958,2.776042,-0.2743251198723139,0.48210526315789465,0.653157894736842,0.8205263157894739,1.9015789473684213,2.4189473684210525,2.763684210526316,3.0321052631578946,2.0810526315789475,0.31263445310272386,1.736315789473684,0.43379474182926103,1.4678947368421054,0.4509697200515098
315,NH,2017-03,5.75,0.8095565217391305,0.8706386956521739,0.9286352173913045,0.982656956521739,1.134713043478261,1.4258673913043478,1.8069104347826086,3.9430895652173916,-0.2743251198723139,0.662608695652174,0.8856521739130436,1.0104347826086957,2.013478260869565,2.4817391304347827,2.8317391304347823,3.0813043478260873,3.2682608695652173,0.31263445310272386,2.9182608695652177,0.43379474182926103,2.6686956521739127,0.4509697200515098
316,NH,2017-04,4.6,0.9290682352941175,0.9469605882352942,0.9906858823529412,1.0343464705882355,1.1592282352941174,1.4162570588235293,1.7758141176470588,2.824185882352941,-0.2743251198723139,0.7457894736842106,0.9489473684210525,1.0421052631578949,1.8242105263157897,2.297368421052632,2.6673684210526316,2.9415789473684213,2.3026315789473677,0.31263445310272386,1.932631578947368,0.43379474182926103,1.6584210526315784,0.4509697200515098
317,NH,2017-05,4.3,0.9286509523809523,0.9479980952380954,1.0114261904761905,1.0843647619047618,1.185849523809524,1.424545714285714,1.7495038095238098,2.5504961904761903,-0.2743251198723139,0.7281818181818184,1.035,1.1227272727272726,1.836818181818182,2.3036363636363633,2.695909090909091,2.9590909090909094,1.9963636363636366,0.31263445310272386,1.604090909090909,0.43379474182926103,1.3409090909090904,0.4509697200515098
318,NH,2017-08,4.2,1.1775518181818179,1.197803181818182,1.2317690909090908,1.264191818181818,1.314176818181818,1.453699090909091,1.7253381818181814,2.4746618181818185,-0.2743251198723139,0.9795652173913042,1.1291304347826083,1.2291304347826086,1.7765217391304353,2.209130434782609,2.552173913043478,2.795217391304348,1.9908695652173911,0.31263445310272386,1.6478260869565222,0.43379474182926103,1.404782608695652,0.4509697200515098
319,NH,2017-09,4.05,1.1784444999999997,1.1967471428571432,1.23492,1.2721638095238097,1.3232957142857147,1.4732157142857143,1.738246666666667,2.311753333333333,-0.2743251198723139,0.9940000000000001,1.171,1.2799999999999998,1.7975,2.2020000000000004,2.5300000000000002,2.7764999999999995,1.8479999999999994,0.31263445310272386,1.5199999999999996,0.43379474182926103,1.2735000000000003,0.4509697200515098
320,NH,2017-10,4.05,1.1834895238095235,1.2040609090909093,1.2385486363636362,1.287584090909091,1.3607931818181818,1.541957272727273,1.8208568181818179,2.229143181818182,-0.2743251198723139,0.9957142857142858,1.2495238095238093,1.3976190476190478,1.9809523809523806,2.3600000000000003,2.649047619047619,2.8780952380952383,1.6899999999999995,0.31263445310272386,1.400952380952381,0.43379474182926103,1.1719047619047616,0.4509697200515098
321,NH,2017-12,5.1499999999999995,1.3144094736842107,1.3913115789473685,1.4850410526315792,1.5354463157894738,1.6017521052631578,1.7680373684210524,2.0434931578947366,3.106506842105263,-0.2743251198723139,1.204,1.4950000000000003,1.7005,2.1819999999999995,2.4025,2.5970000000000004,2.768,2.7474999999999996,0.31263445310272386,2.552999999999999,0.43379474182926103,2.3819999999999997,0.4509697200515098
322,NH,2018-07,5.68,1.918467142857143,1.9587813636363633,2.0789990909090905,2.1733236363636363,2.3391181818181823,2.519525454545455,2.7944931818181815,2.885506818181818,-0.2743251198723139,1.8933333333333329,2.1680952380952383,2.3876190476190478,2.7776190476190483,2.8890476190476195,2.944761904761905,3.006666666666667,2.79095238095238,0.31263445310272386,2.7352380952380946,0.43379474182926103,2.673333333333333,0.4509697200515098
323,NH,2018-10,4.75,2.172990454545455,2.212781304347826,2.2857060869565213,2.3460617391304353,2.46062652173913,2.687088260869565,2.993547826086956,1.7564521739130439,-0.2743251198723139,2.1736363636363643,2.4559090909090906,2.6518181818181827,3.000454545454545,3.152272727272728,3.266363636363637,3.3395454545454553,1.5977272727272722,0.31263445310272386,1.483636363636363,0.43379474182926103,1.4104545454545447,0.4509697200515098
324,NH,2018-11,5.1499999999999995,2.1778895,2.218212272727273,2.3192663636363635,2.4624081818181818,2.649184090909091,2.8641099999999997,3.1209122727272725,2.029087727272727,-0.2743251198723139,2.2405000000000004,2.517000000000001,2.6985000000000006,2.947,3.1170000000000004,3.268,3.3609999999999998,2.032999999999999,0.31263445310272386,1.8819999999999997,0.43379474182926103,1.7889999999999997,0.4509697200515098
